"Sygdom";"Sæson";"Uge";"Regionskode";"Region";"Aldersgruppe";"Køn";"Antal borgere";"Antal tests";"Antal Bekræftede tilfælde";"Antal nye indlæggelser";"Antal døde";"Positivprocent";"Bekræftede tilfælde pr. 100.000 borgere";"Antal tests pr. 100.000 borgere";"Nye indlæggelser pr. 100.000 borgere";"timestamp_2026-07-07T11:15:03.729"
INFLA;2023/2024;2023-U48;1082;Midtjylland;45-64;Alle;346021;208;8;5;0;0,04;2,31;60,11;1,44;
INFLA;2023/2024;2023-U48;1082;Midtjylland;45-64;K;173241;124;4;2;0;0,03;2,31;71,58;1,15;
INFLA;2023/2024;2023-U48;1082;Midtjylland;45-64;M;172780;84;4;3;0;0,05;2,32;48,62;1,74;
INFLA;2023/2024;2023-U48;1082;Midtjylland;65-74;Alle;143001;137;5;5;0;0,04;3,50;95,80;3,50;
INFLA;2023/2024;2023-U48;1082;Midtjylland;65-74;K;73071;51;0;0;0;0,00;0,00;69,80;0,00;
INFLA;2023/2024;2023-U48;1082;Midtjylland;65-74;M;69930;86;5;5;0;0,06;7,15;122,98;7,15;
INFLA;2023/2024;2023-U48;1082;Midtjylland;75-84;Alle;101858;170;2;2;0;0,01;1,96;166,90;1,96;
INFLA;2023/2024;2023-U48;1082;Midtjylland;75-84;K;54133;74;0;0;0;0,00;0,00;136,70;0,00;
INFLA;2023/2024;2023-U48;1082;Midtjylland;75-84;M;47725;96;2;2;0;0,02;4,19;201,15;4,19;
INFLA;2023/2024;2023-U48;1082;Midtjylland;85+;Alle;30996;90;2;2;0;0,02;6,45;290,36;6,45;
INFLA;2023/2024;2023-U48;1082;Midtjylland;85+;K;19219;50;1;1;0;0,02;5,20;260,16;5,20;
INFLA;2023/2024;2023-U48;1082;Midtjylland;85+;M;11777;40;1;1;0;0,03;8,49;339,65;8,49;
INFLA;2023/2024;2023-U48;1082;Midtjylland;Alle;Alle;1362220;1006;22;14;0;0,02;1,62;73,85;1,03;
INFLA;2023/2024;2023-U48;1082;Midtjylland;Alle;K;682797;527;7;3;0;0,01;1,03;77,18;0,44;
INFLA;2023/2024;2023-U48;1082;Midtjylland;Alle;M;679423;479;15;11;0;0,03;2,21;70,50;1,62;
INFLA;2023/2024;2023-U48;1081;Nordjylland;00-01;Alle;11126;74;0;0;0;0,00;0,00;665,11;0,00;
INFLA;2023/2024;2023-U48;1081;Nordjylland;00-01;K;5350;36;0;0;0;0,00;0,00;672,90;0,00;
INFLA;2023/2024;2023-U48;1081;Nordjylland;00-01;M;5776;38;0;0;0;0,00;0,00;657,89;0,00;
INFLA;2023/2024;2023-U48;1081;Nordjylland;02-06;Alle;30061;17;0;0;0;0,00;0,00;56,55;0,00;
INFLA;2023/2024;2023-U48;1081;Nordjylland;02-06;K;14625;8;0;0;0;0,00;0,00;54,70;0,00;
INFLA;2023/2024;2023-U48;1081;Nordjylland;02-06;M;15436;9;0;0;0;0,00;0,00;58,31;0,00;
INFLA;2023/2024;2023-U48;1081;Nordjylland;07-14;Alle;48881;13;0;0;0;0,00;0,00;26,60;0,00;
INFLA;2023/2024;2023-U48;1081;Nordjylland;07-14;K;23763;2;0;0;0;0,00;0,00;8,42;0,00;
INFLA;2023/2024;2023-U48;1081;Nordjylland;07-14;M;25118;11;0;0;0;0,00;0,00;43,79;0,00;
INFLA;2023/2024;2023-U48;1081;Nordjylland;15-44;Alle;212177;85;3;0;0;0,04;1,41;40,06;0,00;
INFLA;2023/2024;2023-U48;1081;Nordjylland;15-44;K;101514;51;2;0;0;0,04;1,97;50,24;0,00;
INFLA;2023/2024;2023-U48;1081;Nordjylland;15-44;M;110663;34;1;0;0;0,03;0,90;30,72;0,00;
INFLA;2023/2024;2023-U48;1081;Nordjylland;45-64;Alle;154824;91;6;3;0;0,07;3,88;58,78;1,94;
INFLA;2023/2024;2023-U48;1081;Nordjylland;45-64;K;77006;45;3;1;0;0,07;3,90;58,44;1,30;
INFLA;2023/2024;2023-U48;1081;Nordjylland;45-64;M;77818;46;3;2;0;0,07;3,86;59,11;2,57;
INFLA;2023/2024;2023-U48;1081;Nordjylland;65-74;Alle;69408;70;2;1;0;0,03;2,88;100,85;1,44;
INFLA;2023/2024;2023-U48;1081;Nordjylland;65-74;K;35292;39;0;0;0;0,00;0,00;110,51;0,00;
INFLA;2023/2024;2023-U48;1081;Nordjylland;65-74;M;34116;31;2;1;0;0,06;5,86;90,87;2,93;
INFLA;2023/2024;2023-U48;1081;Nordjylland;75-84;Alle;51043;106;2;2;0;0,02;3,92;207,67;3,92;
INFLA;2023/2024;2023-U48;1081;Nordjylland;75-84;K;26988;49;1;1;0;0,02;3,71;181,56;3,71;
INFLA;2023/2024;2023-U48;1081;Nordjylland;75-84;M;24055;57;1;1;0;0,02;4,16;236,96;4,16;
INFLA;2023/2024;2023-U48;1081;Nordjylland;85+;Alle;15696;49;2;2;0;0,04;12,74;312,18;12,74;
INFLA;2023/2024;2023-U48;1081;Nordjylland;85+;K;9556;28;2;2;0;0,07;20,93;293,01;20,93;
INFLA;2023/2024;2023-U48;1081;Nordjylland;85+;M;6140;21;0;0;0;0,00;0,00;342,02;0,00;
INFLA;2023/2024;2023-U48;1081;Nordjylland;Alle;Alle;593216;505;15;8;0;0,03;2,53;85,13;1,35;
INFLA;2023/2024;2023-U48;1081;Nordjylland;Alle;K;294094;258;8;4;0;0,03;2,72;87,73;1,36;
INFLA;2023/2024;2023-U48;1081;Nordjylland;Alle;M;299122;247;7;4;0;0,03;2,34;82,58;1,34;
INFLA;2023/2024;2023-U48;1085;Sjælland;00-01;Alle;14601;157;3;1;0;0,02;20,55;1075,27;6,85;
INFLA;2023/2024;2023-U48;1085;Sjælland;00-01;K;7083;74;2;0;0;0,03;28,24;1044,76;0,00;
INFLA;2023/2024;2023-U48;1085;Sjælland;00-01;M;7518;83;1;1;0;0,01;13,30;1104,02;13,30;
INFLA;2023/2024;2023-U48;1085;Sjælland;02-06;Alle;42672;66;5;0;0;0,08;11,72;154,67;0,00;
INFLA;2023/2024;2023-U48;1085;Sjælland;02-06;K;20753;35;2;0;0;0,06;9,64;168,65;0,00;
INFLA;2023/2024;2023-U48;1085;Sjælland;02-06;M;21919;31;3;0;0;0,10;13,69;141,43;0,00;
INFLA;2023/2024;2023-U48;1085;Sjælland;07-14;Alle;72227;66;3;1;0;0,05;4,15;91,38;1,38;
INFLA;2023/2024;2023-U48;1085;Sjælland;07-14;K;35049;31;3;1;0;0,10;8,56;88,45;2,85;
INFLA;2023/2024;2023-U48;1085;Sjælland;07-14;M;37178;35;0;0;0;0,00;0,00;94,14;0,00;
INFLA;2023/2024;2023-U48;1085;Sjælland;15-44;Alle;274296;284;8;2;0;0,03;2,92;103,54;0,73;
INFLA;2023/2024;2023-U48;1085;Sjælland;15-44;K;133218;167;6;1;0;0,04;4,50;125,36;0,75;
INFLA;2023/2024;2023-U48;1085;Sjælland;15-44;M;141078;117;2;1;0;0,02;1,42;82,93;0,71;
INFLA;2023/2024;2023-U48;1085;Sjælland;45-64;Alle;243210;356;10;1;0;0,03;4,11;146,38;0,41;
INFLA;2023/2024;2023-U48;1085;Sjælland;45-64;K;122080;196;4;0;0;0,02;3,28;160,55;0,00;
INFLA;2023/2024;2023-U48;1085;Sjælland;45-64;M;121130;160;6;1;0;0,04;4,95;132,09;0,83;
INFLA;2023/2024;2023-U48;1085;Sjælland;65-74;Alle;102393;195;3;1;0;0,02;2,93;190,44;0,98;
INFLA;2023/2024;2023-U48;1085;Sjælland;65-74;K;52981;101;1;0;0;0,01;1,89;190,63;0,00;
INFLA;2023/2024;2023-U48;1085;Sjælland;65-74;M;49412;94;2;1;0;0,02;4,05;190,24;2,02;
INFLA;2023/2024;2023-U48;1085;Sjælland;75-84;Alle;78862;223;6;4;0;0,03;7,61;282,77;5,07;
INFLA;2023/2024;2023-U48;1085;Sjælland;75-84;K;42286;118;5;3;0;0,04;11,82;279,05;7,09;
INFLA;2023/2024;2023-U48;1085;Sjælland;75-84;M;36576;105;1;1;0;0,01;2,73;287,07;2,73;
INFLA;2023/2024;2023-U48;1085;Sjælland;85+;Alle;21576;94;0;0;0;0,00;0,00;435,67;0,00;
INFLA;2023/2024;2023-U48;1085;Sjælland;85+;K;13398;57;0;0;0;0,00;0,00;425,44;0,00;
INFLA;2023/2024;2023-U48;1085;Sjælland;85+;M;8178;37;0;0;0;0,00;0,00;452,43;0,00;
INFLA;2023/2024;2023-U48;1085;Sjælland;Alle;Alle;849837;1441;38;10;0;0,03;4,47;169,56;1,18;
INFLA;2023/2024;2023-U48;1085;Sjælland;Alle;K;426848;779;23;5;0;0,03;5,39;182,50;1,17;
INFLA;2023/2024;2023-U48;1085;Sjælland;Alle;M;422989;662;15;5;0;0,02;3,55;156,51;1,18;
INFLA;2023/2024;2023-U48;1083;Syddanmark;00-01;Alle;22837;70;0;0;0;0,00;0,00;306,52;0,00;
INFLA;2023/2024;2023-U48;1083;Syddanmark;00-01;K;11053;31;0;0;0;0,00;0,00;280,47;0,00;
INFLA;2023/2024;2023-U48;1083;Syddanmark;00-01;M;11784;39;0;0;0;0,00;0,00;330,96;0,00;
INFLA;2023/2024;2023-U48;1083;Syddanmark;02-06;Alle;63544;38;1;0;0;0,03;1,57;59,80;0,00;
INFLA;2023/2024;2023-U48;1083;Syddanmark;02-06;K;31000;17;0;0;0;0,00;0,00;54,84;0,00;
INFLA;2023/2024;2023-U48;1083;Syddanmark;02-06;M;32544;21;1;0;0;0,05;3,07;64,53;0,00;
INFLA;2023/2024;2023-U48;1083;Syddanmark;07-14;Alle;106604;81;5;0;0;0,06;4,69;75,98;0,00;
INFLA;2023/2024;2023-U48;1083;Syddanmark;07-14;K;51936;49;4;0;0;0,08;7,70;94,35;0,00;
INFLA;2023/2024;2023-U48;1083;Syddanmark;07-14;M;54668;32;1;0;0;0,03;1,83;58,54;0,00;
INFLA;2023/2024;2023-U48;1083;Syddanmark;15-44;Alle;429764;259;5;0;0;0,02;1,16;60,27;0,00;
INFLA;2023/2024;2023-U48;1083;Syddanmark;15-44;K;208606;173;4;0;0;0,02;1,92;82,93;0,00;
INFLA;2023/2024;2023-U48;1083;Syddanmark;15-44;M;221158;86;1;0;0;0,01;0,45;38,89;0,00;
INFLA;2023/2024;2023-U48;1083;Syddanmark;45-64;Alle;333012;263;5;2;0;0,02;1,50;78,98;0,60;
INFLA;2023/2024;2023-U48;1083;Syddanmark;45-64;K;166562;156;2;2;0;0,01;1,20;93,66;1,20;
INFLA;2023/2024;2023-U48;1083;Syddanmark;45-64;M;166450;107;3;0;0;0,03;1,80;64,28;0,00;
INFLA;2023/2024;2023-U48;1083;Syddanmark;65-74;Alle;142237;144;2;2;0;0,01;1,41;101,24;1,41;
INFLA;2023/2024;2023-U48;1083;Syddanmark;65-74;K;72699;76;2;2;0;0,03;2,75;104,54;2,75;
INFLA;2023/2024;2023-U48;1083;Syddanmark;65-74;M;69538;68;0;0;0;0,00;0,00;97,79;0,00;
INFLA;2023/2024;2023-U48;1083;Syddanmark;75-84;Alle;105765;175;4;4;0;0,02;3,78;165,46;3,78;
INFLA;2023/2024;2023-U48;1083;Syddanmark;75-84;K;56463;77;3;3;0;0,04;5,31;136,37;5,31;
INFLA;2023/2024;2023-U48;1083;Syddanmark;75-84;M;49302;98;1;1;0;0,01;2,03;198,77;2,03;
INFLA;2023/2024;2023-U48;1083;Syddanmark;85+;Alle;32911;98;1;1;1;0,01;3,04;297,77;3,04;
INFLA;2023/2024;2023-U48;1083;Syddanmark;85+;K;20538;52;0;0;0;0,00;0,00;253,19;0,00;
INFLA;2023/2024;2023-U48;1083;Syddanmark;85+;M;12373;46;1;1;1;0,02;8,08;371,78;8,08;
INFLA;2023/2024;2023-U48;1083;Syddanmark;Alle;Alle;1236674;1128;23;9;1;0,02;1,86;91,21;0,73;
INFLA;2023/2024;2023-U48;1083;Syddanmark;Alle;K;618857;631;15;7;0;0,02;2,42;101,96;1,13;
INFLA;2023/2024;2023-U48;1083;Syddanmark;Alle;M;617817;497;8;2;1;0,02;1,29;80,44;0,32;
INFLA;2023/2024;2023-U49;9999;Alle;00-01;Alle;117774;1241;40;11;0;0,03;33,96;1053,71;9,34;
INFLA;2023/2024;2023-U49;9999;Alle;00-01;K;57115;543;13;4;0;0,02;22,76;950,71;7,00;
INFLA;2023/2024;2023-U49;9999;Alle;00-01;M;60659;693;27;7;0;0,04;44,51;1142,45;11,54;
INFLA;2023/2024;2023-U49;9999;Alle;02-06;Alle;315193;489;62;7;1;0,13;19,67;155,14;2,22;
INFLA;2023/2024;2023-U49;9999;Alle;02-06;K;153418;217;31;5;0;0,14;20,21;141,44;3,26;
INFLA;2023/2024;2023-U49;9999;Alle;02-06;M;161775;271;31;2;1;0,11;19,16;167,52;1,24;
INFLA;2023/2024;2023-U49;9999;Alle;07-14;Alle;505882;485;58;6;0;0,12;11,47;95,87;1,19;
INFLA;2023/2024;2023-U49;9999;Alle;07-14;K;246310;229;30;3;0;0,13;12,18;92,97;1,22;
INFLA;2023/2024;2023-U49;9999;Alle;07-14;M;259572;255;28;3;0;0,11;10,79;98,24;1,16;
INFLA;2023/2024;2023-U49;9999;Alle;15-44;Alle;2227219;2138;190;21;0;0,09;8,53;95,99;0,94;
INFLA;2023/2024;2023-U49;9999;Alle;15-44;K;1096911;1337;119;15;0;0,09;10,85;121,89;1,37;
INFLA;2023/2024;2023-U49;9999;Alle;15-44;M;1130308;793;71;6;0;0,09;6,28;70,16;0,53;
INFLA;2023/2024;2023-U49;9999;Alle;45-64;Alle;1551135;2202;172;34;1;0,08;11,09;141,96;2,19;
INFLA;2023/2024;2023-U49;9999;Alle;45-64;K;777700;1226;83;11;0;0,07;10,67;157,64;1,41;
INFLA;2023/2024;2023-U49;9999;Alle;45-64;M;773435;965;89;23;1;0,09;11,51;124,77;2,97;
INFLA;2023/2024;2023-U49;9999;Alle;65-74;Alle;622574;1176;57;32;1;0,05;9,16;188,89;5,14;
INFLA;2023/2024;2023-U49;9999;Alle;65-74;K;321666;593;33;14;0;0,06;10,26;184,35;4,35;
INFLA;2023/2024;2023-U49;9999;Alle;65-74;M;300908;576;24;18;1;0,04;7,98;191,42;5,98;
INFLA;2023/2024;2023-U49;9999;Alle;75-84;Alle;467068;1441;46;27;2;0,03;9,85;308,52;5,78;
INFLA;2023/2024;2023-U49;9999;Alle;75-84;K;252299;668;30;13;0;0,04;11,89;264,77;5,15;
INFLA;2023/2024;2023-U49;9999;Alle;75-84;M;214769;771;16;14;2;0,02;7,45;358,99;6,52;
INFLA;2023/2024;2023-U49;9999;Alle;85+;Alle;140053;745;23;18;2;0,03;16,42;531,94;12,85;
INFLA;2023/2024;2023-U49;9999;Alle;85+;K;88087;420;16;11;2;0,04;18,16;476,80;12,49;
INFLA;2023/2024;2023-U49;9999;Alle;85+;M;51966;325;7;7;0;0,02;13,47;625,41;13,47;
INFLA;2023/2024;2023-U49;9999;Alle;Alle;Alle;5946898;9917;648;156;7;0,07;10,90;166,76;2,62;
INFLA;2023/2024;2023-U49;9999;Alle;Alle;K;2993506;5233;355;76;2;0,07;11,86;174,81;2,54;
INFLA;2023/2024;2023-U49;9999;Alle;Alle;M;2953392;4649;293;80;5;0,06;9,92;157,41;2,71;
INFLA;2023/2024;2023-U49;1084;Hovedstaden;00-01;Alle;40984;695;21;3;0;0,03;51,24;1695,78;7,32;
INFLA;2023/2024;2023-U49;1084;Hovedstaden;00-01;K;19862;310;7;1;0;0,02;35,24;1560,77;5,03;
INFLA;2023/2024;2023-U49;1084;Hovedstaden;00-01;M;21122;385;14;2;0;0,04;66,28;1822,74;9,47;
INFLA;2023/2024;2023-U49;1084;Hovedstaden;02-06;Alle;104215;274;38;3;0;0,14;36,46;262,92;2,88;
INFLA;2023/2024;2023-U49;1084;Hovedstaden;02-06;K;50810;121;19;1;0;0,16;37,39;238,14;1,97;
INFLA;2023/2024;2023-U49;1084;Hovedstaden;02-06;M;53405;153;19;2;0;0,12;35,58;286,49;3,74;
INFLA;2023/2024;2023-U49;1084;Hovedstaden;07-14;Alle;159632;280;40;3;0;0,14;25,06;175,40;1,88;
INFLA;2023/2024;2023-U49;1084;Hovedstaden;07-14;K;77826;132;21;2;0;0,16;26,98;169,61;2,57;
INFLA;2023/2024;2023-U49;1084;Hovedstaden;07-14;M;81806;148;19;1;0;0,13;23,23;180,92;1,22;
INFLA;2023/2024;2023-U49;1084;Hovedstaden;15-44;Alle;791519;1156;111;12;0;0,10;14,02;146,05;1,52;
INFLA;2023/2024;2023-U49;1084;Hovedstaden;15-44;K;397884;741;74;9;0;0,10;18,60;186,24;2,26;
INFLA;2023/2024;2023-U49;1084;Hovedstaden;15-44;M;393635;415;37;3;0;0,09;9,40;105,43;0,76;
INFLA;2023/2024;2023-U49;1084;Hovedstaden;45-64;Alle;474348;1054;93;17;0;0,09;19,61;222,20;3,58;
INFLA;2023/2024;2023-U49;1084;Hovedstaden;45-64;K;238948;616;46;4;0;0,07;19,25;257,80;1,67;
INFLA;2023/2024;2023-U49;1084;Hovedstaden;45-64;M;235400;438;47;13;0;0,11;19,97;186,07;5,52;
INFLA;2023/2024;2023-U49;1084;Hovedstaden;65-74;Alle;165526;503;22;10;0;0,04;13,29;303,88;6,04;
INFLA;2023/2024;2023-U49;1084;Hovedstaden;65-74;K;87607;269;16;6;0;0,06;18,26;307,05;6,85;
INFLA;2023/2024;2023-U49;1084;Hovedstaden;65-74;M;77919;234;6;4;0;0,03;7,70;300,31;5,13;
INFLA;2023/2024;2023-U49;1084;Hovedstaden;75-84;Alle;128855;610;29;13;1;0,05;22,51;473,40;10,09;
INFLA;2023/2024;2023-U49;1084;Hovedstaden;75-84;K;72021;310;20;6;0;0,06;27,77;430,43;8,33;
INFLA;2023/2024;2023-U49;1084;Hovedstaden;75-84;M;56834;300;9;7;1;0,03;15,84;527,85;12,32;
INFLA;2023/2024;2023-U49;1084;Hovedstaden;85+;Alle;38666;269;13;8;0;0,05;33,62;695,70;20,69;
INFLA;2023/2024;2023-U49;1084;Hovedstaden;85+;K;25312;172;10;5;0;0,06;39,51;679,52;19,75;
INFLA;2023/2024;2023-U49;1084;Hovedstaden;85+;M;13354;97;3;3;0;0,03;22,47;726,37;22,47;
INFLA;2023/2024;2023-U49;1084;Hovedstaden;Alle;Alle;1903745;4841;367;69;1;0,08;19,28;254,29;3,62;
INFLA;2023/2024;2023-U49;1084;Hovedstaden;Alle;K;970270;2671;213;34;0;0,08;21,95;275,28;3,50;
INFLA;2023/2024;2023-U49;1084;Hovedstaden;Alle;M;933475;2170;154;35;1;0,07;16,50;232,46;3,75;
INFLA;2023/2024;2023-U49;1082;Midtjylland;00-01;Alle;28311;122;3;3;0;0,02;10,60;430,93;10,60;
INFLA;2023/2024;2023-U49;1082;Midtjylland;00-01;K;13814;53;2;2;0;0,04;14,48;383,67;14,48;
INFLA;2023/2024;2023-U49;1082;Midtjylland;00-01;M;14497;69;1;1;0;0,01;6,90;475,96;6,90;
INFLA;2023/2024;2023-U49;1082;Midtjylland;02-06;Alle;74742;35;1;0;0;0,03;1,34;46,83;0,00;
INFLA;2023/2024;2023-U49;1082;Midtjylland;02-06;K;36276;12;1;0;0;0,08;2,76;33,08;0,00;
INFLA;2023/2024;2023-U49;1082;Midtjylland;02-06;M;38466;23;0;0;0;0,00;0,00;59,79;0,00;
INFLA;2023/2024;2023-U49;1082;Midtjylland;07-14;Alle;118746;49;4;0;0;0,08;3,37;41,26;0,00;
INFLA;2023/2024;2023-U49;1082;Midtjylland;07-14;K;57817;23;1;0;0;0,04;1,73;39,78;0,00;
INFLA;2023/2024;2023-U49;1082;Midtjylland;07-14;M;60929;26;3;0;0;0,12;4,92;42,67;0,00;
INFLA;2023/2024;2023-U49;1082;Midtjylland;15-44;Alle;518758;201;19;4;0;0,09;3,66;38,75;0,77;
INFLA;2023/2024;2023-U49;1082;Midtjylland;15-44;K;255333;118;11;2;0;0,09;4,31;46,21;0,78;
INFLA;2023/2024;2023-U49;1082;Midtjylland;15-44;M;263425;83;8;2;0;0,10;3,04;31,51;0,76;
INFLA;2023/2024;2023-U49;1082;Midtjylland;45-64;Alle;345982;256;15;5;0;0,06;4,34;73,99;1,45;
INFLA;2023/2024;2023-U49;1082;Midtjylland;45-64;K;173206;132;8;3;0;0,06;4,62;76,21;1,73;
INFLA;2023/2024;2023-U49;1082;Midtjylland;45-64;M;172776;124;7;2;0;0,06;4,05;71,77;1,16;
INFLA;2023/2024;2023-U49;1082;Midtjylland;65-74;Alle;142990;176;9;8;0;0,05;6,29;123,09;5,59;
INFLA;2023/2024;2023-U49;1082;Midtjylland;65-74;K;73074;88;5;5;0;0,06;6,84;120,43;6,84;
INFLA;2023/2024;2023-U49;1082;Midtjylland;65-74;M;69916;88;4;3;0;0,05;5,72;125,87;4,29;
INFLA;2023/2024;2023-U49;1082;Midtjylland;75-84;Alle;102139;216;3;3;1;0,01;2,94;211,48;2,94;
INFLA;2023/2024;2023-U49;1082;Midtjylland;75-84;K;54273;95;1;1;0;0,01;1,84;175,04;1,84;
INFLA;2023/2024;2023-U49;1082;Midtjylland;75-84;M;47866;121;2;2;1;0,02;4,18;252,79;4,18;
INFLA;2023/2024;2023-U49;1082;Midtjylland;85+;Alle;31064;129;1;1;0;0,01;3,22;415,27;3,22;
INFLA;2023/2024;2023-U49;1082;Midtjylland;85+;K;19244;70;0;0;0;0,00;0,00;363,75;0,00;
INFLA;2023/2024;2023-U49;1082;Midtjylland;85+;M;11820;59;1;1;0;0,02;8,46;499,15;8,46;
INFLA;2023/2024;2023-U49;1082;Midtjylland;Alle;Alle;1362732;1184;55;24;1;0,05;4,04;86,88;1,76;
INFLA;2023/2024;2023-U49;1082;Midtjylland;Alle;K;683037;591;29;13;0;0,05;4,25;86,53;1,90;
INFLA;2023/2024;2023-U49;1082;Midtjylland;Alle;M;679695;593;26;11;1;0,04;3,83;87,25;1,62;
INFLA;2023/2024;2023-U49;1081;Nordjylland;00-01;Alle;11108;119;5;1;0;0,04;45,01;1071,30;9,00;
INFLA;2023/2024;2023-U49;1081;Nordjylland;00-01;K;5320;49;2;1;0;0,04;37,59;921,05;18,80;
INFLA;2023/2024;2023-U49;1081;Nordjylland;00-01;M;5788;70;3;0;0;0,04;51,83;1209,40;0,00;
INFLA;2023/2024;2023-U49;1081;Nordjylland;02-06;Alle;30027;24;3;2;0;0,13;9,99;79,93;6,66;
INFLA;2023/2024;2023-U49;1081;Nordjylland;02-06;K;14636;10;2;2;0;0,20;13,66;68,32;13,66;
INFLA;2023/2024;2023-U49;1081;Nordjylland;02-06;M;15391;14;1;0;0;0,07;6,50;90,96;0,00;
INFLA;2023/2024;2023-U49;1081;Nordjylland;07-14;Alle;48834;6;1;1;0;0,17;2,05;12,29;2,05;
INFLA;2023/2024;2023-U49;1081;Nordjylland;07-14;K;23738;4;1;1;0;0,25;4,21;16,85;4,21;
INFLA;2023/2024;2023-U49;1081;Nordjylland;07-14;M;25096;2;0;0;0;0,00;0,00;7,97;0,00;
INFLA;2023/2024;2023-U49;1081;Nordjylland;15-44;Alle;212219;94;5;1;0;0,05;2,36;44,29;0,47;
INFLA;2023/2024;2023-U49;1081;Nordjylland;15-44;K;101535;61;3;1;0;0,05;2,95;60,08;0,98;
INFLA;2023/2024;2023-U49;1081;Nordjylland;15-44;M;110684;33;2;0;0;0,06;1,81;29,81;0,00;
INFLA;2023/2024;2023-U49;1081;Nordjylland;45-64;Alle;154632;97;4;2;0;0,04;2,59;62,73;1,29;
INFLA;2023/2024;2023-U49;1081;Nordjylland;45-64;K;76912;46;1;0;0;0,02;1,30;59,81;0,00;
INFLA;2023/2024;2023-U49;1081;Nordjylland;45-64;M;77720;51;3;2;0;0,06;3,86;65,62;2,57;
INFLA;2023/2024;2023-U49;1081;Nordjylland;65-74;Alle;69441;85;2;1;0;0,02;2,88;122,41;1,44;
INFLA;2023/2024;2023-U49;1081;Nordjylland;65-74;K;35300;32;0;0;0;0,00;0,00;90,65;0,00;
INFLA;2023/2024;2023-U49;1081;Nordjylland;65-74;M;34141;53;2;1;0;0,04;5,86;155,24;2,93;
INFLA;2023/2024;2023-U49;1081;Nordjylland;75-84;Alle;51169;124;6;4;0;0,05;11,73;242,33;7,82;
INFLA;2023/2024;2023-U49;1081;Nordjylland;75-84;K;27085;48;5;3;0;0,10;18,46;177,22;11,08;
INFLA;2023/2024;2023-U49;1081;Nordjylland;75-84;M;24084;76;1;1;0;0,01;4,15;315,56;4,15;
INFLA;2023/2024;2023-U49;1081;Nordjylland;85+;Alle;15712;63;3;3;1;0,05;19,09;400,97;19,09;
INFLA;2023/2024;2023-U49;1081;Nordjylland;85+;K;9554;29;2;2;1;0,07;20,93;303,54;20,93;
INFLA;2023/2024;2023-U49;1081;Nordjylland;85+;M;6158;34;1;1;0;0,03;16,24;552,13;16,24;
INFLA;2023/2024;2023-U49;1081;Nordjylland;Alle;Alle;593142;612;29;15;1;0,05;4,89;103,18;2,53;
INFLA;2023/2024;2023-U49;1081;Nordjylland;Alle;K;294080;279;16;10;1;0,06;5,44;94,87;3,40;
INFLA;2023/2024;2023-U49;1081;Nordjylland;Alle;M;299062;333;13;5;0;0,04;4,35;111,35;1,67;
INFLA;2023/2024;2023-U49;1085;Sjælland;00-01;Alle;14579;185;6;2;0;0,03;41,16;1268,95;13,72;
INFLA;2023/2024;2023-U49;1085;Sjælland;00-01;K;7100;85;0;0;0;0,00;0,00;1197,18;0,00;
INFLA;2023/2024;2023-U49;1085;Sjælland;00-01;M;7479;100;6;2;0;0,06;80,22;1337,08;26,74;
INFLA;2023/2024;2023-U49;1085;Sjælland;02-06;Alle;42626;96;15;2;0;0,16;35,19;225,21;4,69;
INFLA;2023/2024;2023-U49;1085;Sjælland;02-06;K;20699;44;7;2;0;0,16;33,82;212,57;9,66;
INFLA;2023/2024;2023-U49;1085;Sjælland;02-06;M;21927;52;8;0;0;0,15;36,48;237,15;0,00;
INFLA;2023/2024;2023-U49;1085;Sjælland;07-14;Alle;72168;85;6;1;0;0,07;8,31;117,78;1,39;
INFLA;2023/2024;2023-U49;1085;Sjælland;07-14;K;35036;42;5;0;0;0,12;14,27;119,88;0,00;
INFLA;2023/2024;2023-U49;1085;Sjælland;07-14;M;37132;43;1;1;0;0,02;2,69;115,80;2,69;
INFLA;2023/2024;2023-U49;1085;Sjælland;15-44;Alle;274755;363;32;2;0;0,09;11,65;132,12;0,73;
INFLA;2023/2024;2023-U49;1085;Sjælland;15-44;K;133387;220;20;2;0;0,09;14,99;164,93;1,50;
INFLA;2023/2024;2023-U49;1085;Sjælland;15-44;M;141368;143;12;0;0;0,08;8,49;101,15;0,00;
INFLA;2023/2024;2023-U49;1085;Sjælland;45-64;Alle;243279;412;29;4;0;0,07;11,92;169,35;1,64;
INFLA;2023/2024;2023-U49;1085;Sjælland;45-64;K;122108;223;12;1;0;0,05;9,83;182,63;0,82;
INFLA;2023/2024;2023-U49;1085;Sjælland;45-64;M;121171;189;17;3;0;0,09;14,03;155,98;2,48;
INFLA;2023/2024;2023-U49;1085;Sjælland;65-74;Alle;102380;221;14;8;1;0,06;13,67;215,86;7,81;
INFLA;2023/2024;2023-U49;1085;Sjælland;65-74;K;53009;113;6;2;0;0,05;11,32;213,17;3,77;
INFLA;2023/2024;2023-U49;1085;Sjælland;65-74;M;49371;108;8;6;1;0,07;16,20;218,75;12,15;
INFLA;2023/2024;2023-U49;1085;Sjælland;75-84;Alle;79017;259;6;5;0;0,02;7,59;327,78;6,33;
INFLA;2023/2024;2023-U49;1085;Sjælland;75-84;K;42367;117;4;3;0;0,03;9,44;276,16;7,08;
INFLA;2023/2024;2023-U49;1085;Sjælland;75-84;M;36650;142;2;2;0;0,01;5,46;387,45;5,46;
