"Regionskode";"Region";"Dato";"Døde";"Kummuleret antal døde";"timestamp_2026-03-17T10:00:04.992"
1083;Syddanmark;2023-12-30;4;9449;
1085;Sjælland;2023-12-30;3;9452;
1081;Nordjylland;2023-12-30;0;9452;
1083;Syddanmark;2023-12-31;2;9454;
1085;Sjælland;2023-12-31;3;9457;
1081;Nordjylland;2023-12-31;1;9458;
1082;Midtjylland;2023-12-31;2;9460;
1084;Hovedstaden;2023-12-31;7;9467;
1083;Syddanmark;2024-01-01;2;9469;
1085;Sjælland;2024-01-01;2;9471;
1082;Midtjylland;2024-01-01;2;9473;
1084;Hovedstaden;2024-01-01;3;9476;
1083;Syddanmark;2024-01-02;2;9478;
1085;Sjælland;2024-01-02;4;9482;
1081;Nordjylland;2024-01-02;1;9483;
1082;Midtjylland;2024-01-02;3;9486;
1084;Hovedstaden;2024-01-02;4;9490;
1083;Syddanmark;2024-01-03;3;9493;
1085;Sjælland;2024-01-03;3;9496;
1081;Nordjylland;2024-01-03;1;9497;
1082;Midtjylland;2024-01-03;1;9498;
1084;Hovedstaden;2024-01-03;6;9504;
1083;Syddanmark;2024-01-04;3;9507;
1085;Sjælland;2024-01-04;2;9509;
1081;Nordjylland;2024-01-04;1;9510;
1082;Midtjylland;2024-01-04;3;9513;
1084;Hovedstaden;2024-01-04;3;9516;
1083;Syddanmark;2024-01-05;3;9519;
1085;Sjælland;2024-01-05;3;9522;
1081;Nordjylland;2024-01-05;1;9523;
1082;Midtjylland;2024-01-05;3;9526;
1084;Hovedstaden;2024-01-05;4;9530;
1083;Syddanmark;2024-01-06;1;9531;
1085;Sjælland;2024-01-06;0;9531;
1081;Nordjylland;2024-01-06;1;9532;
1082;Midtjylland;2024-01-06;3;9535;
1084;Hovedstaden;2024-01-06;4;9539;
1083;Syddanmark;2024-01-07;3;9542;
1085;Sjælland;2024-01-07;2;9544;
1082;Midtjylland;2024-01-07;3;9547;
1084;Hovedstaden;2024-01-07;3;9550;
1083;Syddanmark;2024-01-08;5;9555;
1085;Sjælland;2024-01-08;1;9556;
1081;Nordjylland;2024-01-08;0;9556;
1082;Midtjylland;2024-01-08;2;9558;
1084;Hovedstaden;2024-01-08;5;9563;
1083;Syddanmark;2024-01-09;2;9565;
1085;Sjælland;2024-01-09;2;9567;
1081;Nordjylland;2024-01-09;1;9568;
1082;Midtjylland;2024-01-09;1;9569;
1084;Hovedstaden;2024-01-09;4;9573;
1083;Syddanmark;2024-01-10;4;9577;
1085;Sjælland;2024-01-10;2;9579;
1082;Midtjylland;2024-01-10;0;9579;
1084;Hovedstaden;2024-01-10;0;9579;
1083;Syddanmark;2024-01-11;1;9580;
1085;Sjælland;2024-01-11;1;9581;
1082;Midtjylland;2024-01-11;1;9582;
1084;Hovedstaden;2024-01-11;2;9584;
1083;Syddanmark;2024-01-12;1;9585;
1085;Sjælland;2024-01-12;2;9587;
1081;Nordjylland;2024-01-12;0;9587;
1082;Midtjylland;2024-01-12;3;9590;
1084;Hovedstaden;2024-01-12;3;9593;
1083;Syddanmark;2024-01-13;2;9595;
1085;Sjælland;2024-01-13;0;9595;
1082;Midtjylland;2024-01-13;4;9599;
1084;Hovedstaden;2024-01-13;2;9601;
1083;Syddanmark;2024-01-14;1;9602;
1085;Sjælland;2024-01-14;2;9604;
1081;Nordjylland;2024-01-14;2;9606;
1082;Midtjylland;2024-01-14;0;9606;
1084;Hovedstaden;2024-01-14;3;9609;
1083;Syddanmark;2024-01-15;4;9613;
1085;Sjælland;2024-01-15;3;9616;
1082;Midtjylland;2024-01-15;0;9616;
1084;Hovedstaden;2024-01-15;4;9620;
1083;Syddanmark;2024-01-16;0;9620;
1085;Sjælland;2024-01-16;0;9620;
1082;Midtjylland;2024-01-16;1;9621;
1084;Hovedstaden;2024-01-16;1;9622;
1083;Syddanmark;2024-01-17;0;9622;
1085;Sjælland;2024-01-17;1;9623;
1081;Nordjylland;2024-01-17;1;9624;
1082;Midtjylland;2024-01-17;0;9624;
1084;Hovedstaden;2024-01-17;1;9625;
1083;Syddanmark;2024-01-18;1;9626;
1085;Sjælland;2024-01-18;0;9626;
1081;Nordjylland;2024-01-18;1;9627;
1082;Midtjylland;2024-01-18;2;9629;
1084;Hovedstaden;2024-01-18;2;9631;
1083;Syddanmark;2024-01-19;2;9633;
1085;Sjælland;2024-01-19;1;9634;
1084;Hovedstaden;2024-01-19;5;9639;
1083;Syddanmark;2024-01-20;2;9641;
1085;Sjælland;2024-01-20;0;9641;
1081;Nordjylland;2024-01-20;1;9642;
1082;Midtjylland;2024-01-20;1;9643;
1084;Hovedstaden;2024-01-20;5;9648;
1083;Syddanmark;2024-01-21;0;9648;
1085;Sjælland;2024-01-21;0;9648;
1081;Nordjylland;2024-01-21;1;9649;
1082;Midtjylland;2024-01-21;0;9649;
1084;Hovedstaden;2024-01-21;3;9652;
1083;Syddanmark;2024-01-22;3;9655;
1085;Sjælland;2024-01-22;2;9657;
1082;Midtjylland;2024-01-22;1;9658;
1084;Hovedstaden;2024-01-22;1;9659;
1083;Syddanmark;2024-01-23;0;9659;
1085;Sjælland;2024-01-23;2;9661;
1082;Midtjylland;2024-01-23;0;9661;
1084;Hovedstaden;2024-01-23;1;9662;
1083;Syddanmark;2024-01-24;2;9664;
1084;Hovedstaden;2024-01-24;3;9667;
1083;Syddanmark;2024-01-25;0;9667;
1085;Sjælland;2024-01-25;2;9669;
1081;Nordjylland;2024-01-25;0;9669;
1084;Hovedstaden;2024-01-25;2;9671;
1083;Syddanmark;2024-01-26;1;9672;
1085;Sjælland;2024-01-26;1;9673;
1082;Midtjylland;2024-01-26;1;9674;
1084;Hovedstaden;2024-01-26;0;9674;
1085;Sjælland;2024-01-27;1;9675;
1082;Midtjylland;2024-01-27;1;9676;
1084;Hovedstaden;2024-01-27;1;9677;
1083;Syddanmark;2024-01-28;2;9679;
1085;Sjælland;2024-01-28;1;9680;
1081;Nordjylland;2024-01-28;2;9682;
1082;Midtjylland;2024-01-28;0;9682;
1084;Hovedstaden;2024-01-28;1;9683;
1083;Syddanmark;2024-01-29;0;9683;
1085;Sjælland;2024-01-29;2;9685;
1081;Nordjylland;2024-01-29;1;9686;
1082;Midtjylland;2024-01-29;1;9687;
1084;Hovedstaden;2024-01-29;1;9688;
1083;Syddanmark;2024-01-30;1;9689;
1085;Sjælland;2024-01-30;0;9689;
1081;Nordjylland;2024-01-30;0;9689;
1082;Midtjylland;2024-01-30;3;9692;
1084;Hovedstaden;2024-01-30;1;9693;
1083;Syddanmark;2024-01-31;1;9694;
1085;Sjælland;2024-01-31;0;9694;
1081;Nordjylland;2024-01-31;1;9695;
1082;Midtjylland;2024-01-31;0;9695;
1084;Hovedstaden;2024-01-31;0;9695;
1083;Syddanmark;2024-02-01;1;9696;
1081;Nordjylland;2024-02-01;1;9697;
1082;Midtjylland;2024-02-01;0;9697;
1084;Hovedstaden;2024-02-01;0;9697;
1083;Syddanmark;2024-02-02;0;9697;
1085;Sjælland;2024-02-02;0;9697;
1081;Nordjylland;2024-02-02;1;9698;
1082;Midtjylland;2024-02-02;0;9698;
1084;Hovedstaden;2024-02-02;3;9701;
1083;Syddanmark;2024-02-03;1;9702;
1085;Sjælland;2024-02-03;0;9702;
1084;Hovedstaden;2024-02-03;0;9702;
1083;Syddanmark;2024-02-04;1;9703;
1085;Sjælland;2024-02-04;1;9704;
1082;Midtjylland;2024-02-04;1;9705;
1084;Hovedstaden;2024-02-04;0;9705;
1083;Syddanmark;2024-02-05;0;9705;
1081;Nordjylland;2024-02-05;0;9705;
1082;Midtjylland;2024-02-05;0;9705;
1084;Hovedstaden;2024-02-05;1;9706;
1085;Sjælland;2024-02-06;0;9706;
1081;Nordjylland;2024-02-06;1;9707;
1082;Midtjylland;2024-02-06;1;9708;
1084;Hovedstaden;2024-02-06;1;9709;
1082;Midtjylland;2024-02-07;1;9710;
1083;Syddanmark;2024-02-08;1;9711;
1085;Sjælland;2024-02-08;1;9712;
1081;Nordjylland;2024-02-08;1;9713;
1082;Midtjylland;2024-02-08;0;9713;
1084;Hovedstaden;2024-02-08;0;9713;
1083;Syddanmark;2024-02-09;1;9714;
1084;Hovedstaden;2024-02-09;1;9715;
1082;Midtjylland;2024-02-10;0;9715;
1084;Hovedstaden;2024-02-10;1;9716;
1081;Nordjylland;2024-02-11;1;9717;
1082;Midtjylland;2024-02-11;0;9717;
1084;Hovedstaden;2024-02-11;0;9717;
1083;Syddanmark;2024-02-12;1;9718;
1082;Midtjylland;2024-02-12;0;9718;
1084;Hovedstaden;2024-02-12;0;9718;
1083;Syddanmark;2024-02-13;1;9719;
1085;Sjælland;2024-02-13;0;9719;
1082;Midtjylland;2024-02-13;1;9720;
1084;Hovedstaden;2024-02-13;0;9720;
1083;Syddanmark;2024-02-14;0;9720;
1085;Sjælland;2024-02-14;0;9720;
1083;Syddanmark;2024-02-15;1;9721;
1081;Nordjylland;2024-02-15;0;9721;
1084;Hovedstaden;2024-02-15;0;9721;
1083;Syddanmark;2024-02-16;1;9722;
1082;Midtjylland;2024-02-16;0;9722;
1084;Hovedstaden;2024-02-16;1;9723;
1083;Syddanmark;2024-02-17;0;9723;
1081;Nordjylland;2024-02-17;0;9723;
1083;Syddanmark;2024-02-18;1;9724;
1081;Nordjylland;2024-02-18;1;9725;
1084;Hovedstaden;2024-02-18;1;9726;
1085;Sjælland;2024-02-19;1;9727;
1081;Nordjylland;2024-02-19;1;9728;
1082;Midtjylland;2024-02-19;0;9728;
1084;Hovedstaden;2024-02-19;1;9729;
1083;Syddanmark;2024-02-20;0;9729;
1085;Sjælland;2024-02-20;0;9729;
1081;Nordjylland;2024-02-20;1;9730;
1082;Midtjylland;2024-02-20;0;9730;
1083;Syddanmark;2024-02-21;1;9731;
1085;Sjælland;2024-02-21;1;9732;
1082;Midtjylland;2024-02-21;1;9733;
1085;Sjælland;2024-02-22;0;9733;
1084;Hovedstaden;2024-02-22;0;9733;
1083;Syddanmark;2024-02-23;1;9734;
1084;Hovedstaden;2024-02-23;1;9735;
1083;Syddanmark;2024-02-24;0;9735;
1085;Sjælland;2024-02-24;0;9735;
1083;Syddanmark;2024-02-25;1;9736;
1085;Sjælland;2024-02-25;1;9737;
1084;Hovedstaden;2024-02-25;1;9738;
1084;Hovedstaden;2024-02-26;2;9740;
;;2024-02-27;0;9740;
1083;Syddanmark;2024-02-28;1;9741;
1082;Midtjylland;2024-02-28;0;9741;
1083;Syddanmark;2024-02-29;1;9742;
1084;Hovedstaden;2024-02-29;1;9743;
1083;Syddanmark;2024-03-01;1;9744;
1084;Hovedstaden;2024-03-01;1;9745;
;;2024-03-02;0;9745;
1083;Syddanmark;2024-03-03;0;9745;
1085;Sjælland;2024-03-03;0;9745;
1083;Syddanmark;2024-03-04;2;9747;
1083;Syddanmark;2024-03-05;1;9748;
1084;Hovedstaden;2024-03-05;1;9749;
1083;Syddanmark;2024-03-06;1;9750;
1085;Sjælland;2024-03-06;1;9751;
1084;Hovedstaden;2024-03-07;1;9752;
1084;Hovedstaden;2024-03-08;0;9752;
1084;Hovedstaden;2024-03-09;3;9755;
1083;Syddanmark;2024-03-10;1;9756;
1084;Hovedstaden;2024-03-11;1;9757;
1083;Syddanmark;2024-03-12;1;9758;
1082;Midtjylland;2024-03-12;2;9760;
1084;Hovedstaden;2024-03-13;1;9761;
1084;Hovedstaden;2024-03-14;1;9762;
;;2024-03-15;0;9762;
1084;Hovedstaden;2024-03-16;0;9762;
;;2024-03-17;0;9762;
;;2024-03-18;0;9762;
1083;Syddanmark;2024-03-19;0;9762;
1083;Syddanmark;2024-03-20;0;9762;
;;2024-03-21;0;9762;
;;2024-03-22;0;9762;
;;2024-03-23;0;9762;
1084;Hovedstaden;2024-03-24;0;9762;
;;2024-03-25;0;9762;
1083;Syddanmark;2024-03-26;1;9763;
1081;Nordjylland;2024-03-26;1;9764;
;;2024-03-27;0;9764;
1083;Syddanmark;2024-03-28;0;9764;
1082;Midtjylland;2024-03-28;1;9765;
;;2024-03-29;0;9765;
;;2024-03-30;0;9765;
;;2024-03-31;0;9765;
1084;Hovedstaden;2024-04-01;0;9765;
1084;Hovedstaden;2024-04-02;0;9765;
1083;Syddanmark;2024-04-03;1;9766;
1085;Sjælland;2024-04-03;0;9766;
1084;Hovedstaden;2024-04-03;1;9767;
1084;Hovedstaden;2024-04-04;2;9769;
;;2024-04-05;0;9769;
1084;Hovedstaden;2024-04-06;1;9770;
;;2024-04-07;0;9770;
1085;Sjælland;2024-04-08;1;9771;
;;2024-04-09;0;9771;
1085;Sjælland;2024-04-10;1;9772;
;;2024-04-11;0;9772;
1084;Hovedstaden;2024-04-12;1;9773;
;;2024-04-13;0;9773;
1084;Hovedstaden;2024-04-14;1;9774;
;;2024-04-15;0;9774;
1082;Midtjylland;2024-04-16;0;9774;
1085;Sjælland;2024-04-17;1;9775;
1082;Midtjylland;2024-04-17;1;9776;
1083;Syddanmark;2024-04-18;1;9777;
;;2024-04-19;0;9777;
;;2024-04-20;0;9777;
;;2024-04-21;0;9777;
1084;Hovedstaden;2024-04-22;0;9777;
;;2024-04-23;0;9777;
;;2024-04-24;0;9777;
1085;Sjælland;2024-04-25;1;9778;
1084;Hovedstaden;2024-04-25;0;9778;
;;2024-04-26;0;9778;
1085;Sjælland;2024-04-27;1;9779;
;;2024-04-28;0;9779;
1083;Syddanmark;2024-04-29;1;9780;
1081;Nordjylland;2024-04-29;1;9781;
;;2024-04-30;0;9781;
1083;Syddanmark;2024-05-01;0;9781;
1085;Sjælland;2024-05-01;1;9782;
1084;Hovedstaden;2024-05-02;0;9782;
;;2024-05-03;0;9782;
1081;Nordjylland;2024-05-04;1;9783;
;;2024-05-05;0;9783;
1085;Sjælland;2024-05-06;1;9784;
;;2024-05-07;0;9784;
1085;Sjælland;2024-05-08;1;9785;
;;2024-05-09;0;9785;
;;2024-05-10;0;9785;
1084;Hovedstaden;2024-05-11;0;9785;
;;2024-05-12;0;9785;
;;2024-05-13;0;9785;
1084;Hovedstaden;2024-05-14;1;9786;
1084;Hovedstaden;2024-05-15;1;9787;
;;2024-05-16;0;9787;
1084;Hovedstaden;2024-05-17;0;9787;
;;2024-05-18;0;9787;
;;2024-05-19;0;9787;
;;2024-05-20;0;9787;
;;2024-05-21;0;9787;
1085;Sjælland;2024-05-22;0;9787;
;;2024-05-23;0;9787;
1082;Midtjylland;2024-05-24;1;9788;
;;2024-05-25;0;9788;
1085;Sjælland;2024-05-26;1;9789;
;;2024-05-27;0;9789;
;;2024-05-28;0;9789;
1084;Hovedstaden;2024-05-29;1;9790;
1084;Hovedstaden;2024-05-30;1;9791;
;;2024-05-31;0;9791;
1084;Hovedstaden;2024-06-01;0;9791;
;;2024-06-02;0;9791;
;;2024-06-03;0;9791;
;;2024-06-04;0;9791;
;;2024-06-05;0;9791;
;;2024-06-06;0;9791;
1085;Sjælland;2024-06-07;0;9791;
;;2024-06-08;0;9791;
;;2024-06-09;0;9791;
;;2024-06-10;0;9791;
;;2024-06-11;0;9791;
1085;Sjælland;2024-06-12;1;9792;
1084;Hovedstaden;2024-06-12;1;9793;
1083;Syddanmark;2024-06-13;0;9793;
1084;Hovedstaden;2024-06-14;1;9794;
;;2024-06-15;0;9794;
;;2024-06-16;0;9794;
1081;Nordjylland;2024-06-17;1;9795;
1085;Sjælland;2024-06-18;1;9796;
1084;Hovedstaden;2024-06-18;0;9796;
1082;Midtjylland;2024-06-19;1;9797;
;;2024-06-20;0;9797;
;;2024-06-21;0;9797;
1081;Nordjylland;2024-06-22;1;9798;
1081;Nordjylland;2024-06-23;1;9799;
1085;Sjælland;2024-06-24;1;9800;
1084;Hovedstaden;2024-06-24;1;9801;
1083;Syddanmark;2024-06-25;1;9802;
1084;Hovedstaden;2024-06-25;1;9803;
1083;Syddanmark;2024-06-26;0;9803;
;;2024-06-27;0;9803;
1084;Hovedstaden;2024-06-28;1;9804;
1084;Hovedstaden;2024-06-29;1;9805;
1085;Sjælland;2024-06-30;0;9805;
;;2024-07-01;0;9805;
;;2024-07-02;0;9805;
;;2024-07-03;0;9805;
;;2024-07-04;0;9805;
;;2024-07-05;0;9805;
;;2024-07-06;0;9805;
;;2024-07-07;0;9805;
1083;Syddanmark;2024-07-08;2;9807;
1083;Syddanmark;2024-07-09;1;9808;
1084;Hovedstaden;2024-07-09;1;9809;
1083;Syddanmark;2024-07-10;1;9810;
1085;Sjælland;2024-07-10;1;9811;
1083;Syddanmark;2024-07-11;1;9812;
1084;Hovedstaden;2024-07-11;0;9812;
1084;Hovedstaden;2024-07-12;2;9814;
;;2024-07-13;0;9814;
1084;Hovedstaden;2024-07-14;1;9815;
1084;Hovedstaden;2024-07-15;1;9816;
1083;Syddanmark;2024-07-16;1;9817;
1082;Midtjylland;2024-07-16;2;9819;
1084;Hovedstaden;2024-07-16;1;9820;
;;2024-07-17;0;9820;
1083;Syddanmark;2024-07-18;1;9821;
;;2024-07-19;0;9821;
1084;Hovedstaden;2024-07-20;2;9823;
1081;Nordjylland;2024-07-21;1;9824;
1082;Midtjylland;2024-07-21;1;9825;
1084;Hovedstaden;2024-07-21;1;9826;
1083;Syddanmark;2024-07-22;1;9827;
1084;Hovedstaden;2024-07-22;1;9828;
1085;Sjælland;2024-07-23;3;9831;
1084;Hovedstaden;2024-07-23;3;9834;
1083;Syddanmark;2024-07-24;1;9835;
1085;Sjælland;2024-07-24;0;9835;
1083;Syddanmark;2024-07-25;1;9836;
1084;Hovedstaden;2024-07-25;1;9837;
1084;Hovedstaden;2024-07-26;1;9838;
;;2024-07-27;0;9838;
1082;Midtjylland;2024-07-28;2;9840;
1084;Hovedstaden;2024-07-28;1;9841;
1083;Syddanmark;2024-07-29;1;9842;
1082;Midtjylland;2024-07-29;2;9844;
1084;Hovedstaden;2024-07-29;0;9844;
;;2024-07-30;0;9844;
;;2024-07-31;0;9844;
;;2024-08-01;0;9844;
1082;Midtjylland;2024-08-02;1;9845;
1084;Hovedstaden;2024-08-02;1;9846;
1081;Nordjylland;2024-08-03;1;9847;
1082;Midtjylland;2024-08-03;1;9848;
;;2024-08-04;0;9848;
1081;Nordjylland;2024-08-05;1;9849;
1082;Midtjylland;2024-08-05;2;9851;
1084;Hovedstaden;2024-08-05;1;9852;
1081;Nordjylland;2024-08-06;1;9853;
1084;Hovedstaden;2024-08-07;2;9855;
1083;Syddanmark;2024-08-08;1;9856;
1084;Hovedstaden;2024-08-08;0;9856;
1081;Nordjylland;2024-08-09;1;9857;
1084;Hovedstaden;2024-08-09;1;9858;
1083;Syddanmark;2024-08-10;1;9859;
1081;Nordjylland;2024-08-10;1;9860;
1084;Hovedstaden;2024-08-10;2;9862;
1085;Sjælland;2024-08-11;1;9863;
1082;Midtjylland;2024-08-11;2;9865;
1084;Hovedstaden;2024-08-11;1;9866;
1083;Syddanmark;2024-08-12;1;9867;
1085;Sjælland;2024-08-12;1;9868;
1081;Nordjylland;2024-08-12;1;9869;
1084;Hovedstaden;2024-08-12;1;9870;
;;2024-08-13;0;9870;
1084;Hovedstaden;2024-08-14;1;9871;
1085;Sjælland;2024-08-15;1;9872;
1082;Midtjylland;2024-08-15;1;9873;
1084;Hovedstaden;2024-08-15;4;9877;
1085;Sjælland;2024-08-16;1;9878;
1082;Midtjylland;2024-08-16;2;9880;
1084;Hovedstaden;2024-08-16;3;9883;
1083;Syddanmark;2024-08-17;1;9884;
1085;Sjælland;2024-08-17;1;9885;
1084;Hovedstaden;2024-08-17;1;9886;
1085;Sjælland;2024-08-18;1;9887;
1084;Hovedstaden;2024-08-18;1;9888;
1084;Hovedstaden;2024-08-19;2;9890;
1083;Syddanmark;2024-08-20;0;9890;
1081;Nordjylland;2024-08-20;1;9891;
1084;Hovedstaden;2024-08-20;2;9893;
1081;Nordjylland;2024-08-21;1;9894;
1082;Midtjylland;2024-08-21;1;9895;
1084;Hovedstaden;2024-08-21;1;9896;
1083;Syddanmark;2024-08-22;1;9897;
1082;Midtjylland;2024-08-22;2;9899;
;;2024-08-23;0;9899;
1083;Syddanmark;2024-08-24;0;9899;
1085;Sjælland;2024-08-24;1;9900;
1081;Nordjylland;2024-08-24;1;9901;
1083;Syddanmark;2024-08-25;0;9901;
1082;Midtjylland;2024-08-25;0;9901;
1084;Hovedstaden;2024-08-25;1;9902;
1085;Sjælland;2024-08-26;1;9903;
1082;Midtjylland;2024-08-26;0;9903;
1081;Nordjylland;2024-08-27;1;9904;
1083;Syddanmark;2024-08-28;1;9905;
1081;Nordjylland;2024-08-28;0;9905;
1084;Hovedstaden;2024-08-28;1;9906;
1083;Syddanmark;2024-08-29;1;9907;
1085;Sjælland;2024-08-30;1;9908;
1082;Midtjylland;2024-08-30;1;9909;
1084;Hovedstaden;2024-08-30;3;9912;
1083;Syddanmark;2024-08-31;0;9912;
1085;Sjælland;2024-08-31;1;9913;
1082;Midtjylland;2024-08-31;1;9914;
1084;Hovedstaden;2024-08-31;2;9916;
1083;Syddanmark;2024-09-01;2;9918;
1085;Sjælland;2024-09-01;0;9918;
1082;Midtjylland;2024-09-01;1;9919;
1082;Midtjylland;2024-09-02;0;9919;
1083;Syddanmark;2024-09-03;1;9920;
1082;Midtjylland;2024-09-03;1;9921;
1084;Hovedstaden;2024-09-03;1;9922;
1085;Sjælland;2024-09-04;1;9923;
1081;Nordjylland;2024-09-04;1;9924;
1084;Hovedstaden;2024-09-04;1;9925;
1083;Syddanmark;2024-09-05;0;9925;
1082;Midtjylland;2024-09-05;1;9926;
1084;Hovedstaden;2024-09-05;1;9927;
1083;Syddanmark;2024-09-06;0;9927;
1082;Midtjylland;2024-09-06;0;9927;
1081;Nordjylland;2024-09-07;1;9928;
1082;Midtjylland;2024-09-07;0;9928;
1084;Hovedstaden;2024-09-07;2;9930;
1084;Hovedstaden;2024-09-08;0;9930;
1085;Sjælland;2024-09-09;2;9932;
1084;Hovedstaden;2024-09-09;2;9934;
1085;Sjælland;2024-09-10;1;9935;
;;2024-09-11;0;9935;
1083;Syddanmark;2024-09-12;1;9936;
1085;Sjælland;2024-09-13;1;9937;
1081;Nordjylland;2024-09-13;1;9938;
1083;Syddanmark;2024-09-14;1;9939;
1085;Sjælland;2024-09-14;1;9940;
1082;Midtjylland;2024-09-14;0;9940;
1084;Hovedstaden;2024-09-14;2;9942;
1083;Syddanmark;2024-09-15;1;9943;
1082;Midtjylland;2024-09-15;1;9944;
1084;Hovedstaden;2024-09-15;0;9944;
1081;Nordjylland;2024-09-16;1;9945;
1084;Hovedstaden;2024-09-16;1;9946;
1083;Syddanmark;2024-09-17;1;9947;
1085;Sjælland;2024-09-17;1;9948;
1084;Hovedstaden;2024-09-17;0;9948;
1083;Syddanmark;2024-09-18;1;9949;
1085;Sjælland;2024-09-19;1;9950;
1081;Nordjylland;2024-09-19;1;9951;
1084;Hovedstaden;2024-09-19;1;9952;
1082;Midtjylland;2024-09-20;1;9953;
1081;Nordjylland;2024-09-21;1;9954;
1082;Midtjylland;2024-09-21;2;9956;
1084;Hovedstaden;2024-09-21;1;9957;
1083;Syddanmark;2024-09-22;1;9958;
1081;Nordjylland;2024-09-22;1;9959;
;;2024-09-23;0;9959;
1082;Midtjylland;2024-09-24;0;9959;
1084;Hovedstaden;2024-09-24;1;9960;
1083;Syddanmark;2024-09-25;1;9961;
1085;Sjælland;2024-09-25;2;9963;
1081;Nordjylland;2024-09-25;1;9964;
1084;Hovedstaden;2024-09-25;1;9965;
1083;Syddanmark;2024-09-26;0;9965;
1085;Sjælland;2024-09-26;1;9966;
1081;Nordjylland;2024-09-26;2;9968;
1084;Hovedstaden;2024-09-26;1;9969;
1083;Syddanmark;2024-09-27;1;9970;
1085;Sjælland;2024-09-27;1;9971;
1084;Hovedstaden;2024-09-27;0;9971;
1083;Syddanmark;2024-09-28;1;9972;
1082;Midtjylland;2024-09-28;1;9973;
1083;Syddanmark;2024-09-29;0;9973;
1085;Sjælland;2024-09-29;1;9974;
1083;Syddanmark;2024-09-30;0;9974;
1084;Hovedstaden;2024-09-30;3;9977;
1084;Hovedstaden;2024-10-01;0;9977;
1084;Hovedstaden;2024-10-02;1;9978;
1083;Syddanmark;2024-10-03;0;9978;
1082;Midtjylland;2024-10-03;1;9979;
1085;Sjælland;2024-10-04;1;9980;
1082;Midtjylland;2024-10-04;1;9981;
1084;Hovedstaden;2024-10-04;2;9983;
1084;Hovedstaden;2024-10-05;1;9984;
1081;Nordjylland;2024-10-06;1;9985;
1082;Midtjylland;2024-10-06;1;9986;
1085;Sjælland;2024-10-07;2;9988;
1084;Hovedstaden;2024-10-07;1;9989;
1083;Syddanmark;2024-10-08;1;9990;
1085;Sjælland;2024-10-08;2;9992;
1084;Hovedstaden;2024-10-09;3;9995;
1083;Syddanmark;2024-10-10;0;9995;
1085;Sjælland;2024-10-10;1;9996;
1081;Nordjylland;2024-10-10;1;9997;
1082;Midtjylland;2024-10-10;1;9998;
1084;Hovedstaden;2024-10-10;0;9998;
1084;Hovedstaden;2024-10-11;3;10001;
1085;Sjælland;2024-10-12;0;10001;
1081;Nordjylland;2024-10-12;1;10002;
1084;Hovedstaden;2024-10-12;1;10003;
1084;Hovedstaden;2024-10-13;1;10004;
1085;Sjælland;2024-10-14;1;10005;
1081;Nordjylland;2024-10-14;1;10006;
1084;Hovedstaden;2024-10-14;1;10007;
1085;Sjælland;2024-10-15;3;10010;
1084;Hovedstaden;2024-10-15;1;10011;
1081;Nordjylland;2024-10-16;1;10012;
1085;Sjælland;2024-10-17;1;10013;
1084;Hovedstaden;2024-10-17;2;10015;
1083;Syddanmark;2024-10-18;0;10015;
1081;Nordjylland;2024-10-18;1;10016;
1082;Midtjylland;2024-10-18;2;10018;
1084;Hovedstaden;2024-10-18;0;10018;
1085;Sjælland;2024-10-19;1;10019;
1083;Syddanmark;2024-10-20;3;10022;
1081;Nordjylland;2024-10-20;0;10022;
1084;Hovedstaden;2024-10-20;0;10022;
1083;Syddanmark;2024-10-21;1;10023;
1084;Hovedstaden;2024-10-21;4;10027;
1085;Sjælland;2024-10-22;0;10027;
1082;Midtjylland;2024-10-22;1;10028;
1084;Hovedstaden;2024-10-22;0;10028;
1083;Syddanmark;2024-10-23;1;10029;
1085;Sjælland;2024-10-23;0;10029;
1084;Hovedstaden;2024-10-23;1;10030;
1083;Syddanmark;2024-10-24;1;10031;
1085;Sjælland;2024-10-24;4;10035;
1082;Midtjylland;2024-10-24;0;10035;
1083;Syddanmark;2024-10-25;0;10035;
1085;Sjælland;2024-10-25;2;10037;
1082;Midtjylland;2024-10-25;0;10037;
1084;Hovedstaden;2024-10-25;1;10038;
1083;Syddanmark;2024-10-26;3;10041;
1085;Sjælland;2024-10-26;1;10042;
1081;Nordjylland;2024-10-26;1;10043;
1084;Hovedstaden;2024-10-26;2;10045;
1083;Syddanmark;2024-10-27;1;10046;
1081;Nordjylland;2024-10-27;0;10046;
1082;Midtjylland;2024-10-27;0;10046;
1084;Hovedstaden;2024-10-27;1;10047;
1083;Syddanmark;2024-10-28;2;10049;
1081;Nordjylland;2024-10-28;1;10050;
1084;Hovedstaden;2024-10-28;1;10051;
1083;Syddanmark;2024-10-29;1;10052;
1085;Sjælland;2024-10-29;2;10054;
1084;Hovedstaden;2024-10-29;2;10056;
1084;Hovedstaden;2024-10-30;1;10057;
1085;Sjælland;2024-10-31;2;10059;
1083;Syddanmark;2024-11-01;0;10059;
1085;Sjælland;2024-11-01;2;10061;
1084;Hovedstaden;2024-11-01;3;10064;
1083;Syddanmark;2024-11-02;1;10065;
1085;Sjælland;2024-11-02;2;10067;
1081;Nordjylland;2024-11-02;0;10067;
1084;Hovedstaden;2024-11-02;3;10070;
1085;Sjælland;2024-11-03;1;10071;
1084;Hovedstaden;2024-11-03;2;10073;
1083;Syddanmark;2024-11-04;2;10075;
