"Regionskode";"Region";"Prøvetagningsdato";"Køn";"Bekræftede tilfælde i alt";"Døde";"Indlæggelser";"Kummuleret antal døde";"Kummuleret antal bekræftede tilfælde";"Kummuleret antal indlæggelser";"timestamp_2026-07-28T11:40:01.465"
1085;Sjælland;2024-09-01;F;3;0;2;9933;3424152;73306;
1083;Syddanmark;2024-09-01;F;4;0;3;9933;3424156;73309;
1084;Hovedstaden;2024-09-01;M;8;0;2;9933;3424164;73311;
1082;Midtjylland;2024-09-01;M;7;0;6;9933;3424171;73317;
1081;Nordjylland;2024-09-01;M;5;0;4;9933;3424176;73321;
1085;Sjælland;2024-09-01;M;4;0;2;9933;3424180;73323;
1083;Syddanmark;2024-09-01;M;4;1;4;9934;3424184;73327;
1084;Hovedstaden;2024-09-02;F;29;0;2;9934;3424213;73329;
1082;Midtjylland;2024-09-02;F;8;1;3;9935;3424221;73332;
1081;Nordjylland;2024-09-02;F;1;0;1;9935;3424222;73333;
1085;Sjælland;2024-09-02;F;5;0;2;9935;3424227;73335;
1083;Syddanmark;2024-09-02;F;6;0;1;9935;3424233;73336;
1084;Hovedstaden;2024-09-02;M;29;1;8;9936;3424262;73344;
1082;Midtjylland;2024-09-02;M;8;0;6;9936;3424270;73350;
1081;Nordjylland;2024-09-02;M;1;0;1;9936;3424271;73351;
1085;Sjælland;2024-09-02;M;5;0;2;9936;3424276;73353;
1083;Syddanmark;2024-09-02;M;5;0;4;9936;3424281;73357;
1084;Hovedstaden;2024-09-03;F;29;3;9;9939;3424310;73366;
1082;Midtjylland;2024-09-03;F;9;0;4;9939;3424319;73370;
1081;Nordjylland;2024-09-03;F;4;0;4;9939;3424323;73374;
1085;Sjælland;2024-09-03;F;7;0;5;9939;3424330;73379;
1083;Syddanmark;2024-09-03;F;5;0;4;9939;3424335;73383;
1084;Hovedstaden;2024-09-03;M;18;0;5;9939;3424353;73388;
1082;Midtjylland;2024-09-03;M;1;1;1;9940;3424354;73389;
1081;Nordjylland;2024-09-03;M;6;0;4;9940;3424360;73393;
1085;Sjælland;2024-09-03;M;7;1;5;9941;3424367;73398;
1083;Syddanmark;2024-09-03;M;9;0;5;9941;3424376;73403;
1084;Hovedstaden;2024-09-04;F;14;0;1;9941;3424390;73404;
1082;Midtjylland;2024-09-04;F;3;0;0;9941;3424393;73404;
1081;Nordjylland;2024-09-04;F;2;1;2;9942;3424395;73406;
1085;Sjælland;2024-09-04;F;6;0;2;9942;3424401;73408;
1083;Syddanmark;2024-09-04;F;8;0;2;9942;3424409;73410;
1084;Hovedstaden;2024-09-04;M;12;0;2;9942;3424421;73412;
1082;Midtjylland;2024-09-04;M;3;0;3;9942;3424424;73415;
1081;Nordjylland;2024-09-04;M;7;1;6;9943;3424431;73421;
1085;Sjælland;2024-09-04;M;2;0;1;9943;3424433;73422;
1083;Syddanmark;2024-09-04;M;2;1;2;9944;3424435;73424;
1084;Hovedstaden;2024-09-05;F;16;0;3;9944;3424451;73427;
1082;Midtjylland;2024-09-05;F;6;0;3;9944;3424457;73430;
1081;Nordjylland;2024-09-05;F;3;0;2;9944;3424460;73432;
1085;Sjælland;2024-09-05;F;8;1;7;9945;3424468;73439;
1083;Syddanmark;2024-09-05;F;6;0;5;9945;3424474;73444;
1084;Hovedstaden;2024-09-05;M;22;0;3;9945;3424496;73447;
1082;Midtjylland;2024-09-05;M;12;0;5;9945;3424508;73452;
1081;Nordjylland;2024-09-05;M;4;0;2;9945;3424512;73454;
1085;Sjælland;2024-09-05;M;4;1;3;9946;3424516;73457;
1083;Syddanmark;2024-09-05;M;12;1;7;9947;3424528;73464;
1084;Hovedstaden;2024-09-06;F;23;1;6;9948;3424551;73470;
1082;Midtjylland;2024-09-06;F;4;0;0;9948;3424555;73470;
1081;Nordjylland;2024-09-06;F;4;0;2;9948;3424559;73472;
1085;Sjælland;2024-09-06;F;6;0;2;9948;3424565;73474;
1083;Syddanmark;2024-09-06;F;4;0;2;9948;3424569;73476;
1084;Hovedstaden;2024-09-06;M;13;0;6;9948;3424582;73482;
1082;Midtjylland;2024-09-06;M;6;1;3;9949;3424588;73485;
1081;Nordjylland;2024-09-06;M;3;0;1;9949;3424591;73486;
1085;Sjælland;2024-09-06;M;12;0;7;9949;3424603;73493;
1083;Syddanmark;2024-09-06;M;8;0;7;9949;3424611;73500;
1084;Hovedstaden;2024-09-07;F;6;0;3;9949;3424617;73503;
1082;Midtjylland;2024-09-07;F;2;0;0;9949;3424619;73503;
1081;Nordjylland;2024-09-07;F;4;0;2;9949;3424623;73505;
1085;Sjælland;2024-09-07;F;3;0;2;9949;3424626;73507;
1083;Syddanmark;2024-09-07;F;3;0;2;9949;3424629;73509;
1084;Hovedstaden;2024-09-07;M;9;1;3;9950;3424638;73512;
1082;Midtjylland;2024-09-07;M;2;0;2;9950;3424640;73514;
1081;Nordjylland;2024-09-07;M;5;1;5;9951;3424645;73519;
1085;Sjælland;2024-09-07;M;7;0;7;9951;3424652;73526;
1083;Syddanmark;2024-09-07;M;4;0;3;9951;3424656;73529;
1084;Hovedstaden;2024-09-08;F;12;0;6;9951;3424668;73535;
1082;Midtjylland;2024-09-08;F;2;0;1;9951;3424670;73536;
1081;Nordjylland;2024-09-08;F;2;1;2;9952;3424672;73538;
1085;Sjælland;2024-09-08;F;2;0;1;9952;3424674;73539;
1083;Syddanmark;2024-09-08;F;2;0;2;9952;3424676;73541;
1084;Hovedstaden;2024-09-08;M;10;0;4;9952;3424686;73545;
1082;Midtjylland;2024-09-08;M;1;0;1;9952;3424687;73546;
1085;Sjælland;2024-09-08;M;11;0;6;9952;3424698;73552;
1083;Syddanmark;2024-09-08;M;4;0;3;9952;3424702;73555;
1084;Hovedstaden;2024-09-09;F;26;1;5;9953;3424728;73560;
1082;Midtjylland;2024-09-09;F;7;0;3;9953;3424735;73563;
1085;Sjælland;2024-09-09;F;6;1;5;9954;3424741;73568;
1083;Syddanmark;2024-09-09;F;10;0;3;9954;3424751;73571;
1084;Hovedstaden;2024-09-09;M;16;0;2;9954;3424767;73573;
1082;Midtjylland;2024-09-09;M;1;0;0;9954;3424768;73573;
1081;Nordjylland;2024-09-09;M;2;0;2;9954;3424770;73575;
1085;Sjælland;2024-09-09;M;4;0;3;9954;3424774;73578;
1083;Syddanmark;2024-09-09;M;7;0;5;9954;3424781;73583;
1084;Hovedstaden;2024-09-10;F;14;0;4;9954;3424795;73587;
1082;Midtjylland;2024-09-10;F;2;0;1;9954;3424797;73588;
1081;Nordjylland;2024-09-10;F;3;1;1;9955;3424800;73589;
1085;Sjælland;2024-09-10;F;2;0;2;9955;3424802;73591;
1083;Syddanmark;2024-09-10;F;7;0;3;9955;3424809;73594;
1084;Hovedstaden;2024-09-10;M;10;0;2;9955;3424819;73596;
1082;Midtjylland;2024-09-10;M;2;0;2;9955;3424821;73598;
1081;Nordjylland;2024-09-10;M;3;0;3;9955;3424824;73601;
1083;Syddanmark;2024-09-10;M;8;0;6;9955;3424832;73607;
1084;Hovedstaden;2024-09-11;F;16;0;3;9955;3424848;73610;
1082;Midtjylland;2024-09-11;F;5;0;2;9955;3424853;73612;
1081;Nordjylland;2024-09-11;F;3;1;3;9956;3424856;73615;
1085;Sjælland;2024-09-11;F;5;1;3;9957;3424861;73618;
1083;Syddanmark;2024-09-11;F;3;1;2;9958;3424864;73620;
1084;Hovedstaden;2024-09-11;M;12;0;3;9958;3424876;73623;
1081;Nordjylland;2024-09-11;M;5;1;4;9959;3424881;73627;
1085;Sjælland;2024-09-11;M;5;1;4;9960;3424886;73631;
1083;Syddanmark;2024-09-11;M;5;1;3;9961;3424891;73634;
1084;Hovedstaden;2024-09-12;F;11;0;3;9961;3424902;73637;
1082;Midtjylland;2024-09-12;F;2;0;1;9961;3424904;73638;
1081;Nordjylland;2024-09-12;F;2;0;1;9961;3424906;73639;
1085;Sjælland;2024-09-12;F;1;0;0;9961;3424907;73639;
1083;Syddanmark;2024-09-12;F;4;0;2;9961;3424911;73641;
1084;Hovedstaden;2024-09-12;M;7;0;2;9961;3424918;73643;
1082;Midtjylland;2024-09-12;M;2;0;0;9961;3424920;73643;
1081;Nordjylland;2024-09-12;M;3;0;2;9961;3424923;73645;
1085;Sjælland;2024-09-12;M;9;0;8;9961;3424932;73653;
1084;Hovedstaden;2024-09-13;F;7;0;1;9961;3424939;73654;
1082;Midtjylland;2024-09-13;F;3;0;2;9961;3424942;73656;
1085;Sjælland;2024-09-13;F;1;0;0;9961;3424943;73656;
1083;Syddanmark;2024-09-13;F;2;1;1;9962;3424945;73657;
1084;Hovedstaden;2024-09-13;M;9;0;2;9962;3424954;73659;
1082;Midtjylland;2024-09-13;M;3;0;3;9962;3424957;73662;
1081;Nordjylland;2024-09-13;M;3;0;2;9962;3424960;73664;
1085;Sjælland;2024-09-13;M;4;0;3;9962;3424964;73667;
1083;Syddanmark;2024-09-13;M;3;0;2;9962;3424967;73669;
1084;Hovedstaden;2024-09-14;F;6;0;2;9962;3424973;73671;
1082;Midtjylland;2024-09-14;F;2;1;2;9963;3424975;73673;
1081;Nordjylland;2024-09-14;F;4;0;4;9963;3424979;73677;
1085;Sjælland;2024-09-14;F;4;0;2;9963;3424983;73679;
1083;Syddanmark;2024-09-14;F;1;0;1;9963;3424984;73680;
1084;Hovedstaden;2024-09-14;M;8;0;7;9963;3424992;73687;
1082;Midtjylland;2024-09-14;M;2;0;2;9963;3424994;73689;
1085;Sjælland;2024-09-14;M;2;0;1;9963;3424996;73690;
1083;Syddanmark;2024-09-14;M;5;0;3;9963;3425001;73693;
1084;Hovedstaden;2024-09-15;F;9;2;6;9965;3425010;73699;
1082;Midtjylland;2024-09-15;F;4;1;2;9966;3425014;73701;
1081;Nordjylland;2024-09-15;F;3;0;3;9966;3425017;73704;
1085;Sjælland;2024-09-15;F;7;1;5;9967;3425024;73709;
1083;Syddanmark;2024-09-15;F;1;0;0;9967;3425025;73709;
1084;Hovedstaden;2024-09-15;M;7;1;3;9968;3425032;73712;
1082;Midtjylland;2024-09-15;M;1;0;1;9968;3425033;73713;
1081;Nordjylland;2024-09-15;M;1;0;1;9968;3425034;73714;
1085;Sjælland;2024-09-15;M;3;0;2;9968;3425037;73716;
1083;Syddanmark;2024-09-15;M;1;0;1;9968;3425038;73717;
1084;Hovedstaden;2024-09-16;F;19;1;6;9969;3425057;73723;
1082;Midtjylland;2024-09-16;F;1;0;0;9969;3425058;73723;
1081;Nordjylland;2024-09-16;F;3;0;2;9969;3425061;73725;
1085;Sjælland;2024-09-16;F;5;0;3;9969;3425066;73728;
1083;Syddanmark;2024-09-16;F;8;0;3;9969;3425074;73731;
1084;Hovedstaden;2024-09-16;M;11;0;4;9969;3425085;73735;
1082;Midtjylland;2024-09-16;M;2;0;1;9969;3425087;73736;
1081;Nordjylland;2024-09-16;M;3;1;3;9970;3425090;73739;
1085;Sjælland;2024-09-16;M;5;0;4;9970;3425095;73743;
1083;Syddanmark;2024-09-16;M;3;0;3;9970;3425098;73746;
1084;Hovedstaden;2024-09-17;F;15;0;2;9970;3425113;73748;
1082;Midtjylland;2024-09-17;F;7;1;6;9971;3425120;73754;
1085;Sjælland;2024-09-17;F;8;0;5;9971;3425128;73759;
1083;Syddanmark;2024-09-17;F;2;0;1;9971;3425130;73760;
1084;Hovedstaden;2024-09-17;M;22;0;6;9971;3425152;73766;
1082;Midtjylland;2024-09-17;M;3;1;2;9972;3425155;73768;
1085;Sjælland;2024-09-17;M;5;0;3;9972;3425160;73771;
1083;Syddanmark;2024-09-17;M;8;1;3;9973;3425168;73774;
1084;Hovedstaden;2024-09-18;F;22;0;5;9973;3425190;73779;
1082;Midtjylland;2024-09-18;F;2;0;1;9973;3425192;73780;
1081;Nordjylland;2024-09-18;F;1;0;1;9973;3425193;73781;
1085;Sjælland;2024-09-18;F;3;1;2;9974;3425196;73783;
1083;Syddanmark;2024-09-18;F;3;0;2;9974;3425199;73785;
1084;Hovedstaden;2024-09-18;M;9;0;3;9974;3425208;73788;
1082;Midtjylland;2024-09-18;M;2;1;2;9975;3425210;73790;
1081;Nordjylland;2024-09-18;M;2;0;1;9975;3425212;73791;
1085;Sjælland;2024-09-18;M;3;0;0;9975;3425215;73791;
1083;Syddanmark;2024-09-18;M;5;0;4;9975;3425220;73795;
1084;Hovedstaden;2024-09-19;F;12;0;1;9975;3425232;73796;
1082;Midtjylland;2024-09-19;F;3;0;1;9975;3425235;73797;
1081;Nordjylland;2024-09-19;F;1;0;1;9975;3425236;73798;
1085;Sjælland;2024-09-19;F;2;0;1;9975;3425238;73799;
1083;Syddanmark;2024-09-19;F;5;0;2;9975;3425243;73801;
1084;Hovedstaden;2024-09-19;M;8;1;1;9976;3425251;73802;
1082;Midtjylland;2024-09-19;M;4;0;1;9976;3425255;73803;
1081;Nordjylland;2024-09-19;M;1;0;1;9976;3425256;73804;
1085;Sjælland;2024-09-19;M;5;0;3;9976;3425261;73807;
1083;Syddanmark;2024-09-19;M;8;1;4;9977;3425269;73811;
1084;Hovedstaden;2024-09-20;F;16;1;5;9978;3425285;73816;
1082;Midtjylland;2024-09-20;F;2;0;1;9978;3425287;73817;
1081;Nordjylland;2024-09-20;F;3;0;2;9978;3425290;73819;
1085;Sjælland;2024-09-20;F;1;0;0;9978;3425291;73819;
1083;Syddanmark;2024-09-20;F;4;0;1;9978;3425295;73820;
1084;Hovedstaden;2024-09-20;M;16;0;4;9978;3425311;73824;
1082;Midtjylland;2024-09-20;M;2;0;1;9978;3425313;73825;
1085;Sjælland;2024-09-20;M;5;1;4;9979;3425318;73829;
1083;Syddanmark;2024-09-20;M;3;0;2;9979;3425321;73831;
1084;Hovedstaden;2024-09-21;F;7;0;2;9979;3425328;73833;
1082;Midtjylland;2024-09-21;F;4;0;3;9979;3425332;73836;
1081;Nordjylland;2024-09-21;F;3;0;3;9979;3425335;73839;
1085;Sjælland;2024-09-21;F;2;1;2;9980;3425337;73841;
1083;Syddanmark;2024-09-21;F;1;0;1;9980;3425338;73842;
1084;Hovedstaden;2024-09-21;M;5;1;2;9981;3425343;73844;
1082;Midtjylland;2024-09-21;M;1;0;1;9981;3425344;73845;
1081;Nordjylland;2024-09-21;M;1;0;1;9981;3425345;73846;
1085;Sjælland;2024-09-21;M;5;0;4;9981;3425350;73850;
1083;Syddanmark;2024-09-21;M;4;0;3;9981;3425354;73853;
1084;Hovedstaden;2024-09-22;F;10;1;6;9982;3425364;73859;
1082;Midtjylland;2024-09-22;F;2;0;1;9982;3425366;73860;
1081;Nordjylland;2024-09-22;F;4;1;4;9983;3425370;73864;
1085;Sjælland;2024-09-22;F;5;1;3;9984;3425375;73867;
1083;Syddanmark;2024-09-22;F;4;0;3;9984;3425379;73870;
1084;Hovedstaden;2024-09-22;M;6;2;5;9986;3425385;73875;
1082;Midtjylland;2024-09-22;M;1;0;1;9986;3425386;73876;
1081;Nordjylland;2024-09-22;M;5;0;3;9986;3425391;73879;
1085;Sjælland;2024-09-22;M;4;0;4;9986;3425395;73883;
1083;Syddanmark;2024-09-22;M;4;0;3;9986;3425399;73886;
1084;Hovedstaden;2024-09-23;F;22;0;3;9986;3425421;73889;
1082;Midtjylland;2024-09-23;F;5;0;2;9986;3425426;73891;
1081;Nordjylland;2024-09-23;F;5;0;1;9986;3425431;73892;
1085;Sjælland;2024-09-23;F;8;0;4;9986;3425439;73896;
1083;Syddanmark;2024-09-23;F;7;0;4;9986;3425446;73900;
1084;Hovedstaden;2024-09-23;M;21;0;6;9986;3425467;73906;
1082;Midtjylland;2024-09-23;M;5;0;3;9986;3425472;73909;
1081;Nordjylland;2024-09-23;M;4;0;3;9986;3425476;73912;
1085;Sjælland;2024-09-23;M;4;0;2;9986;3425480;73914;
1083;Syddanmark;2024-09-23;M;2;0;1;9986;3425482;73915;
1084;Hovedstaden;2024-09-24;F;14;0;5;9986;3425496;73920;
1082;Midtjylland;2024-09-24;F;3;0;2;9986;3425499;73922;
1081;Nordjylland;2024-09-24;F;1;0;1;9986;3425500;73923;
1085;Sjælland;2024-09-24;F;2;0;2;9986;3425502;73925;
1083;Syddanmark;2024-09-24;F;7;0;2;9986;3425509;73927;
1084;Hovedstaden;2024-09-24;M;11;0;3;9986;3425520;73930;
1082;Midtjylland;2024-09-24;M;6;0;4;9986;3425526;73934;
1081;Nordjylland;2024-09-24;M;3;0;3;9986;3425529;73937;
1085;Sjælland;2024-09-24;M;2;0;2;9986;3425531;73939;
1083;Syddanmark;2024-09-24;M;4;0;3;9986;3425535;73942;
1084;Hovedstaden;2024-09-25;F;22;0;6;9986;3425557;73948;
1082;Midtjylland;2024-09-25;F;5;1;2;9987;3425562;73950;
1081;Nordjylland;2024-09-25;F;1;0;1;9987;3425563;73951;
1085;Sjælland;2024-09-25;F;1;0;1;9987;3425564;73952;
1083;Syddanmark;2024-09-25;F;2;0;1;9987;3425566;73953;
1084;Hovedstaden;2024-09-25;M;19;1;6;9988;3425585;73959;
1082;Midtjylland;2024-09-25;M;5;1;4;9989;3425590;73963;
1081;Nordjylland;2024-09-25;M;2;0;1;9989;3425592;73964;
1085;Sjælland;2024-09-25;M;4;1;3;9990;3425596;73967;
1083;Syddanmark;2024-09-25;M;5;0;2;9990;3425601;73969;
1084;Hovedstaden;2024-09-26;F;17;0;3;9990;3425618;73972;
1082;Midtjylland;2024-09-26;F;3;0;2;9990;3425621;73974;
1081;Nordjylland;2024-09-26;F;1;0;1;9990;3425622;73975;
1085;Sjælland;2024-09-26;F;3;0;2;9990;3425625;73977;
1083;Syddanmark;2024-09-26;F;6;0;3;9990;3425631;73980;
1084;Hovedstaden;2024-09-26;M;16;0;7;9990;3425647;73987;
1082;Midtjylland;2024-09-26;M;4;0;2;9990;3425651;73989;
1081;Nordjylland;2024-09-26;M;2;0;2;9990;3425653;73991;
1085;Sjælland;2024-09-26;M;4;0;4;9990;3425657;73995;
1083;Syddanmark;2024-09-26;M;3;0;1;9990;3425660;73996;
1084;Hovedstaden;2024-09-27;F;9;1;3;9991;3425669;73999;
1082;Midtjylland;2024-09-27;F;4;0;3;9991;3425673;74002;
1085;Sjælland;2024-09-27;F;2;0;1;9991;3425675;74003;
1083;Syddanmark;2024-09-27;F;6;0;2;9991;3425681;74005;
1084;Hovedstaden;2024-09-27;M;8;1;4;9992;3425689;74009;
1082;Midtjylland;2024-09-27;M;3;1;2;9993;3425692;74011;
1081;Nordjylland;2024-09-27;M;3;0;3;9993;3425695;74014;
1085;Sjælland;2024-09-27;M;2;1;2;9994;3425697;74016;
1083;Syddanmark;2024-09-27;M;1;0;1;9994;3425698;74017;
1084;Hovedstaden;2024-09-28;F;7;0;3;9994;3425705;74020;
1082;Midtjylland;2024-09-28;F;2;0;2;9994;3425707;74022;
1081;Nordjylland;2024-09-28;F;2;0;2;9994;3425709;74024;
1085;Sjælland;2024-09-28;F;2;0;1;9994;3425711;74025;
1083;Syddanmark;2024-09-28;F;4;0;3;9994;3425715;74028;
1084;Hovedstaden;2024-09-28;M;2;0;1;9994;3425717;74029;
1082;Midtjylland;2024-09-28;M;2;1;2;9995;3425719;74031;
1081;Nordjylland;2024-09-28;M;3;0;2;9995;3425722;74033;
1085;Sjælland;2024-09-28;M;2;0;2;9995;3425724;74035;
1083;Syddanmark;2024-09-28;M;2;0;2;9995;3425726;74037;
1084;Hovedstaden;2024-09-29;F;4;1;1;9996;3425730;74038;
1081;Nordjylland;2024-09-29;F;1;0;0;9996;3425731;74038;
1085;Sjælland;2024-09-29;F;2;0;1;9996;3425733;74039;
1083;Syddanmark;2024-09-29;F;2;0;1;9996;3425735;74040;
1084;Hovedstaden;2024-09-29;M;6;1;1;9997;3425741;74041;
1082;Midtjylland;2024-09-29;M;1;0;1;9997;3425742;74042;
1081;Nordjylland;2024-09-29;M;1;0;1;9997;3425743;74043;
1085;Sjælland;2024-09-29;M;3;0;2;9997;3425746;74045;
1083;Syddanmark;2024-09-29;M;5;1;5;9998;3425751;74050;
1084;Hovedstaden;2024-09-30;F;16;0;3;9998;3425767;74053;
1082;Midtjylland;2024-09-30;F;5;1;4;9999;3425772;74057;
1081;Nordjylland;2024-09-30;F;3;0;1;9999;3425775;74058;
1085;Sjælland;2024-09-30;F;1;0;1;9999;3425776;74059;
1083;Syddanmark;2024-09-30;F;5;0;3;9999;3425781;74062;
1084;Hovedstaden;2024-09-30;M;9;0;5;9999;3425790;74067;
1082;Midtjylland;2024-09-30;M;1;0;1;9999;3425791;74068;
1081;Nordjylland;2024-09-30;M;2;0;1;9999;3425793;74069;
1085;Sjælland;2024-09-30;M;1;0;0;9999;3425794;74069;
1083;Syddanmark;2024-09-30;M;8;0;6;9999;3425802;74075;
1084;Hovedstaden;2024-10-01;F;18;0;4;9999;3425820;74079;
1082;Midtjylland;2024-10-01;F;3;0;3;9999;3425823;74082;
1081;Nordjylland;2024-10-01;F;3;0;1;9999;3425826;74083;
1085;Sjælland;2024-10-01;F;6;0;4;9999;3425832;74087;
1083;Syddanmark;2024-10-01;F;6;0;3;9999;3425838;74090;
1084;Hovedstaden;2024-10-01;M;11;0;2;9999;3425849;74092;
1082;Midtjylland;2024-10-01;M;4;0;1;9999;3425853;74093;
1081;Nordjylland;2024-10-01;M;4;0;2;9999;3425857;74095;
1085;Sjælland;2024-10-01;M;3;0;3;9999;3425860;74098;
1084;Hovedstaden;2024-10-02;F;27;1;12;10000;3425887;74110;
1082;Midtjylland;2024-10-02;F;4;0;1;10000;3425891;74111;
1085;Sjælland;2024-10-02;F;6;1;4;10001;3425897;74115;
1083;Syddanmark;2024-10-02;F;7;0;5;10001;3425904;74120;
1084;Hovedstaden;2024-10-02;M;9;0;4;10001;3425913;74124;
1082;Midtjylland;2024-10-02;M;2;0;0;10001;3425915;74124;
1081;Nordjylland;2024-10-02;M;2;0;1;10001;3425917;74125;
1085;Sjælland;2024-10-02;M;6;2;5;10003;3425923;74130;
1083;Syddanmark;2024-10-02;M;3;1;1;10004;3425926;74131;
1084;Hovedstaden;2024-10-03;F;19;1;8;10005;3425945;74139;
1082;Midtjylland;2024-10-03;F;2;0;0;10005;3425947;74139;
1081;Nordjylland;2024-10-03;F;4;0;4;10005;3425951;74143;
1085;Sjælland;2024-10-03;F;3;1;2;10006;3425954;74145;
1083;Syddanmark;2024-10-03;F;3;0;1;10006;3425957;74146;
1084;Hovedstaden;2024-10-03;M;16;0;7;10006;3425973;74153;
1082;Midtjylland;2024-10-03;M;5;0;2;10006;3425978;74155;
1081;Nordjylland;2024-10-03;M;2;1;1;10007;3425980;74156;
1085;Sjælland;2024-10-03;M;6;0;4;10007;3425986;74160;
1083;Syddanmark;2024-10-03;M;6;0;4;10007;3425992;74164;
1084;Hovedstaden;2024-10-04;F;10;0;2;10007;3426002;74166;
1082;Midtjylland;2024-10-04;F;5;0;4;10007;3426007;74170;
1081;Nordjylland;2024-10-04;F;1;0;0;10007;3426008;74170;
1085;Sjælland;2024-10-04;F;5;1;3;10008;3426013;74173;
1083;Syddanmark;2024-10-04;F;3;0;2;10008;3426016;74175;
1084;Hovedstaden;2024-10-04;M;12;0;2;10008;3426028;74177;
1082;Midtjylland;2024-10-04;M;3;0;3;10008;3426031;74180;
1081;Nordjylland;2024-10-04;M;3;1;2;10009;3426034;74182;
1085;Sjælland;2024-10-04;M;8;1;5;10010;3426042;74187;
1083;Syddanmark;2024-10-04;M;7;1;5;10011;3426049;74192;
1084;Hovedstaden;2024-10-05;F;6;2;4;10013;3426055;74196;
1085;Sjælland;2024-10-05;F;3;1;1;10014;3426058;74197;
1083;Syddanmark;2024-10-05;F;5;0;4;10014;3426063;74201;
1084;Hovedstaden;2024-10-05;M;9;1;4;10015;3426072;74205;
1082;Midtjylland;2024-10-05;M;5;1;5;10016;3426077;74210;
1081;Nordjylland;2024-10-05;M;2;0;2;10016;3426079;74212;
1085;Sjælland;2024-10-05;M;2;1;1;10017;3426081;74213;
1083;Syddanmark;2024-10-05;M;4;0;3;10017;3426085;74216;
1084;Hovedstaden;2024-10-06;F;7;0;4;10017;3426092;74220;
1082;Midtjylland;2024-10-06;F;5;0;3;10017;3426097;74223;
1081;Nordjylland;2024-10-06;F;3;1;2;10018;3426100;74225;
1085;Sjælland;2024-10-06;F;4;0;3;10018;3426104;74228;
1083;Syddanmark;2024-10-06;F;5;0;3;10018;3426109;74231;
1084;Hovedstaden;2024-10-06;M;10;1;8;10019;3426119;74239;
1082;Midtjylland;2024-10-06;M;5;0;4;10019;3426124;74243;
1081;Nordjylland;2024-10-06;M;1;0;1;10019;3426125;74244;
1085;Sjælland;2024-10-06;M;3;0;0;10019;3426128;74244;
1083;Syddanmark;2024-10-06;M;4;0;4;10019;3426132;74248;
1084;Hovedstaden;2024-10-07;F;22;0;5;10019;3426154;74253;
1082;Midtjylland;2024-10-07;F;7;0;4;10019;3426161;74257;
1081;Nordjylland;2024-10-07;F;3;0;3;10019;3426164;74260;
1085;Sjælland;2024-10-07;F;4;0;3;10019;3426168;74263;
1083;Syddanmark;2024-10-07;F;17;0;11;10019;3426185;74274;
1084;Hovedstaden;2024-10-07;M;20;2;8;10021;3426205;74282;
1082;Midtjylland;2024-10-07;M;4;0;1;10021;3426209;74283;
1081;Nordjylland;2024-10-07;M;4;0;3;10021;3426213;74286;
1085;Sjælland;2024-10-07;M;6;1;4;10022;3426219;74290;
1083;Syddanmark;2024-10-07;M;7;0;6;10022;3426226;74296;
1084;Hovedstaden;2024-10-08;F;28;0;6;10022;3426254;74302;
1082;Midtjylland;2024-10-08;F;5;0;1;10022;3426259;74303;
1081;Nordjylland;2024-10-08;F;3;0;1;10022;3426262;74304;
1085;Sjælland;2024-10-08;F;6;0;3;10022;3426268;74307;
1083;Syddanmark;2024-10-08;F;5;0;2;10022;3426273;74309;
1084;Hovedstaden;2024-10-08;M;23;0;5;10022;3426296;74314;
1082;Midtjylland;2024-10-08;M;3;0;3;10022;3426299;74317;
1081;Nordjylland;2024-10-08;M;4;0;3;10022;3426303;74320;
1085;Sjælland;2024-10-08;M;5;1;5;10023;3426308;74325;
1083;Syddanmark;2024-10-08;M;10;1;4;10024;3426318;74329;
1084;Hovedstaden;2024-10-09;F;18;0;4;10024;3426336;74333;
1082;Midtjylland;2024-10-09;F;5;0;2;10024;3426341;74335;
1081;Nordjylland;2024-10-09;F;3;0;1;10024;3426344;74336;
1085;Sjælland;2024-10-09;F;9;0;5;10024;3426353;74341;
1083;Syddanmark;2024-10-09;F;6;0;2;10024;3426359;74343;
1084;Hovedstaden;2024-10-09;M;9;0;3;10024;3426368;74346;
1082;Midtjylland;2024-10-09;M;4;0;2;10024;3426372;74348;
1081;Nordjylland;2024-10-09;M;1;0;0;10024;3426373;74348;
1085;Sjælland;2024-10-09;M;8;1;4;10025;3426381;74352;
1083;Syddanmark;2024-10-09;M;5;0;3;10025;3426386;74355;
1084;Hovedstaden;2024-10-10;F;17;1;4;10026;3426403;74359;
1082;Midtjylland;2024-10-10;F;4;0;2;10026;3426407;74361;
1081;Nordjylland;2024-10-10;F;3;1;3;10027;3426410;74364;
1085;Sjælland;2024-10-10;F;5;0;1;10027;3426415;74365;
1083;Syddanmark;2024-10-10;F;5;0;3;10027;3426420;74368;
1084;Hovedstaden;2024-10-10;M;10;0;4;10027;3426430;74372;
1082;Midtjylland;2024-10-10;M;2;0;2;10027;3426432;74374;
1081;Nordjylland;2024-10-10;M;7;1;7;10028;3426439;74381;
1085;Sjælland;2024-10-10;M;9;0;5;10028;3426448;74386;
1083;Syddanmark;2024-10-10;M;4;0;4;10028;3426452;74390;
1084;Hovedstaden;2024-10-11;F;9;0;3;10028;3426461;74393;
1082;Midtjylland;2024-10-11;F;1;0;1;10028;3426462;74394;
1081;Nordjylland;2024-10-11;F;4;0;4;10028;3426466;74398;
1085;Sjælland;2024-10-11;F;4;0;3;10028;3426470;74401;
